,time,values,above_3,below_3
1783,2016-09-28 11:00:00+00:00,4.667,1,0
1784,2016-09-28 11:30:00+00:00,3.667,1,0
1785,2016-09-28 12:00:00+00:00,4.0,1,0
1786,2016-09-28 12:30:00+00:00,4.667,1,0
1787,2016-09-28 13:00:00+00:00,4.667,1,0
1788,2016-09-28 13:30:00+00:00,4.0,1,0
1789,2016-09-28 14:00:00+00:00,3.667,1,0
1790,2016-09-28 14:30:00+00:00,4.667,1,0
1791,2016-09-28 15:00:00+00:00,4.667,1,0
1792,2016-09-28 15:30:00+00:00,5.333,1,0
1793,2016-09-28 16:00:00+00:00,5.0,1,0
1794,2016-09-28 16:30:00+00:00,4.667,1,0
1795,2016-09-28 17:00:00+00:00,4.333,1,0
1796,2016-09-28 17:30:00+00:00,4.667,1,0
1797,2016-09-28 18:00:00+00:00,6.333,1,0
1798,2016-09-28 18:30:00+00:00,6.667,1,0
1799,2016-09-28 19:00:00+00:00,5.667,1,0
1800,2016-09-28 19:30:00+00:00,4.333,1,0
1801,2016-09-28 20:00:00+00:00,6.333,1,0
1802,2016-09-28 20:30:00+00:00,6.0,1,0
1803,2016-09-28 21:00:00+00:00,5.667,1,0
1804,2016-09-28 21:30:00+00:00,3.667,1,0
1805,2016-09-28 22:00:00+00:00,3.333,1,0
1806,2016-09-28 22:30:00+00:00,3.667,1,0
1807,2016-09-28 23:00:00+00:00,4.0,1,0
1808,2016-09-28 23:30:00+00:00,4.0,1,0
1809,2016-09-29 00:00:00+00:00,2.667,0,1
1810,2016-09-29 00:30:00+00:00,3.333,1,0
1811,2016-09-29 01:00:00+00:00,3.667,1,0
1812,2016-09-29 01:30:00+00:00,3.667,1,0
1813,2016-09-29 02:00:00+00:00,4.0,1,0
1814,2016-09-29 02:30:00+00:00,4.333,1,0
1815,2016-09-29 03:00:00+00:00,4.667,1,0
1816,2016-09-29 03:30:00+00:00,4.667,1,0
1817,2016-09-29 04:00:00+00:00,5.0,1,0
1818,2016-09-29 04:30:00+00:00,4.667,1,0
1819,2016-09-29 05:00:00+00:00,5.0,1,0
1820,2016-09-29 05:30:00+00:00,5.0,1,0
1821,2016-09-29 06:00:00+00:00,5.0,1,0
1822,2016-09-29 06:30:00+00:00,5.0,1,0
1823,2016-09-29 07:00:00+00:00,5.0,1,0
1824,2016-09-29 07:30:00+00:00,4.667,1,0
1825,2016-09-29 08:00:00+00:00,5.0,1,0
1826,2016-09-29 08:30:00+00:00,5.333,1,0
1827,2016-09-29 09:00:00+00:00,5.0,1,0
1828,2016-09-29 09:30:00+00:00,5.0,1,0
1829,2016-09-29 10:00:00+00:00,5.0,1,0
1830,2016-09-29 10:30:00+00:00,4.333,1,0
1831,2016-09-29 11:00:00+00:00,4.0,1,0
1832,2016-09-29 11:30:00+00:00,3.667,1,0
1833,2016-09-29 12:00:00+00:00,4.333,1,0
1834,2016-09-29 12:30:00+00:00,4.0,1,0
1835,2016-09-29 13:00:00+00:00,4.0,1,0
1836,2016-09-29 13:30:00+00:00,4.333,1,0
1837,2016-09-29 14:00:00+00:00,4.333,1,0
1838,2016-09-29 14:30:00+00:00,4.667,1,0
1839,2016-09-29 15:00:00+00:00,5.667,1,0
1840,2016-09-29 15:30:00+00:00,6.0,1,0
1841,2016-09-29 16:00:00+00:00,5.0,1,0
1842,2016-09-29 16:30:00+00:00,4.667,1,0
1843,2016-09-29 17:00:00+00:00,4.333,1,0
1844,2016-09-29 17:30:00+00:00,3.667,1,0
1845,2016-09-29 18:00:00+00:00,5.667,1,0
1846,2016-09-29 18:30:00+00:00,4.667,1,0
1847,2016-09-29 19:00:00+00:00,3.333,1,0
1848,2016-09-29 19:30:00+00:00,2.667,0,1
1849,2016-09-29 20:00:00+00:00,2.333,0,1
1850,2016-09-29 20:30:00+00:00,3.333,1,0
1851,2016-09-29 21:00:00+00:00,2.667,0,1
1852,2016-09-29 21:30:00+00:00,2.667,0,1
1853,2016-09-29 22:00:00+00:00,2.667,0,1
1854,2016-09-29 22:30:00+00:00,3.667,1,0
1855,2016-09-29 23:00:00+00:00,3.667,1,0
1856,2016-09-29 23:30:00+00:00,3.667,1,0
1857,2016-09-30 00:00:00+00:00,3.667,1,0
1858,2016-09-30 00:30:00+00:00,3.333,1,0
1859,2016-09-30 01:00:00+00:00,4.0,1,0
1860,2016-09-30 01:30:00+00:00,4.333,1,0
1861,2016-09-30 02:00:00+00:00,3.333,1,0
1862,2016-09-30 02:30:00+00:00,2.667,0,1
1863,2016-09-30 03:00:00+00:00,3.667,1,0
1864,2016-09-30 03:30:00+00:00,4.0,1,0
1865,2016-09-30 04:00:00+00:00,3.333,1,0
1866,2016-09-30 04:30:00+00:00,2.667,0,1
1867,2016-09-30 05:00:00+00:00,3.333,1,0
1868,2016-09-30 05:30:00+00:00,3.333,1,0
1869,2016-09-30 06:00:00+00:00,3.667,1,0
1870,2016-09-30 06:30:00+00:00,4.0,1,0
1871,2016-09-30 07:00:00+00:00,3.667,1,0
1872,2016-09-30 07:30:00+00:00,3.333,1,0
1873,2016-09-30 08:00:00+00:00,3.0,0,0
1874,2016-09-30 08:30:00+00:00,3.333,1,0
1875,2016-09-30 09:00:00+00:00,3.667,1,0
1876,2016-09-30 00:00:00+00:00,3.667,1,0
1877,2016-09-30 00:30:00+00:00,3.333,1,0
1878,2016-09-30 01:00:00+00:00,4.0,1,0
1879,2016-09-30 01:30:00+00:00,4.333,1,0
1880,2016-09-30 02:00:00+00:00,3.333,1,0
1881,2016-09-30 02:30:00+00:00,2.667,0,1
1882,2016-09-30 03:00:00+00:00,3.667,1,0
1883,2016-09-30 03:30:00+00:00,4.0,1,0
1884,2016-09-30 04:00:00+00:00,3.333,1,0
1885,2016-09-30 04:30:00+00:00,2.667,0,1
1886,2016-09-30 05:00:00+00:00,3.333,1,0
1887,2016-09-30 05:30:00+00:00,3.333,1,0
1888,2016-09-30 06:00:00+00:00,3.667,1,0
1889,2016-09-30 06:30:00+00:00,4.0,1,0
1890,2016-09-30 07:00:00+00:00,3.667,1,0
1891,2016-09-30 07:30:00+00:00,3.333,1,0
1892,2016-09-30 08:00:00+00:00,3.0,0,0
1893,2016-09-30 08:30:00+00:00,3.333,1,0
1894,2016-09-30 09:00:00+00:00,3.667,1,0
1895,2016-09-30 09:30:00+00:00,4.333,1,0
1896,2016-09-30 10:00:00+00:00,4.333,1,0
1897,2016-09-30 10:30:00+00:00,3.0,0,0
1898,2016-09-30 11:00:00+00:00,2.667,0,1
1899,2016-09-30 11:30:00+00:00,2.667,0,1
1900,2016-09-30 12:00:00+00:00,2.667,0,1
1901,2016-09-30 12:30:00+00:00,2.667,0,1
1902,2016-09-30 13:00:00+00:00,2.333,0,1
1903,2016-09-30 13:30:00+00:00,2.333,0,1
1904,2016-09-30 14:00:00+00:00,3.333,1,0
1905,2016-09-30 14:30:00+00:00,2.0,0,1
1906,2016-09-30 15:00:00+00:00,2.333,0,1
1907,2016-09-30 15:30:00+00:00,3.333,1,0
1908,2016-09-30 16:00:00+00:00,3.667,1,0
1909,2016-09-30 16:30:00+00:00,3.333,1,0
1910,2016-09-30 17:00:00+00:00,3.333,1,0
1911,2016-09-30 17:30:00+00:00,3.333,1,0
1912,2016-09-30 18:00:00+00:00,6.0,1,0
1913,2016-09-30 18:30:00+00:00,5.333,1,0
1914,2016-09-30 19:00:00+00:00,3.667,1,0
1915,2016-09-30 19:30:00+00:00,3.333,1,0
1916,2016-09-30 20:00:00+00:00,3.0,0,0
1917,2016-09-30 20:30:00+00:00,2.667,0,1
1918,2016-09-30 21:00:00+00:00,2.333,0,1
1919,2016-09-30 21:30:00+00:00,2.333,0,1
1920,2016-09-30 22:00:00+00:00,2.0,0,1
1921,2016-09-30 22:30:00+00:00,2.333,0,1
1922,2016-09-30 23:00:00+00:00,2.333,0,1
1923,2016-09-30 23:30:00+00:00,2.667,0,1
1924,2016-10-01 00:00:00+00:00,3.333,1,0
1925,2016-10-01 00:30:00+00:00,4.0,1,0
1926,2016-10-01 01:00:00+00:00,3.667,1,0
1927,2016-10-01 01:30:00+00:00,2.333,0,1
1928,2016-10-01 02:00:00+00:00,1.667,0,1
1929,2016-10-01 02:30:00+00:00,1.667,0,1
1930,2016-10-01 03:00:00+00:00,3.0,0,0
1931,2016-10-01 03:30:00+00:00,3.333,1,0
1932,2016-10-01 04:00:00+00:00,5.0,1,0
1933,2016-10-01 04:30:00+00:00,5.0,1,0
1934,2016-10-01 05:00:00+00:00,3.667,1,0
1935,2016-10-01 05:30:00+00:00,4.0,1,0
1936,2016-10-01 06:00:00+00:00,2.667,0,1
1937,2016-10-01 06:30:00+00:00,2.0,0,1
1938,2016-10-01 07:00:00+00:00,2.333,0,1
1939,2016-10-01 07:30:00+00:00,2.333,0,1
1940,2016-10-01 08:00:00+00:00,2.667,0,1
1941,2016-10-01 08:30:00+00:00,2.667,0,1
1942,2016-10-01 09:00:00+00:00,3.667,1,0
1943,2016-10-01 09:30:00+00:00,3.0,0,0
1944,2016-10-01 10:00:00+00:00,2.333,0,1
1945,2016-10-01 10:30:00+00:00,2.0,0,1
1946,2016-10-01 11:00:00+00:00,2.333,0,1
1947,2016-10-01 11:30:00+00:00,2.333,0,1
1948,2016-10-01 12:00:00+00:00,1.667,0,1
1949,2016-10-01 12:30:00+00:00,1.667,0,1
1950,2016-10-01 13:00:00+00:00,2.0,0,1
1951,2016-10-01 13:30:00+00:00,2.0,0,1
1952,2016-10-01 14:00:00+00:00,3.333,1,0
1953,2016-10-01 14:30:00+00:00,2.333,0,1
1954,2016-10-01 15:00:00+00:00,2.0,0,1
1955,2016-10-01 15:30:00+00:00,2.333,0,1
1956,2016-10-01 16:00:00+00:00,2.333,0,1
1957,2016-10-01 16:30:00+00:00,2.667,0,1
1958,2016-10-01 17:00:00+00:00,3.667,1,0
1959,2016-10-01 17:30:00+00:00,4.0,1,0
1960,2016-10-01 18:00:00+00:00,4.667,1,0
1961,2016-10-01 18:30:00+00:00,5.333,1,0
1962,2016-10-01 19:00:00+00:00,4.0,1,0
1963,2016-10-01 19:30:00+00:00,3.0,0,0
1964,2016-10-01 20:00:00+00:00,2.667,0,1
1965,2016-10-01 20:30:00+00:00,2.333,0,1
1966,2016-10-01 21:00:00+00:00,2.333,0,1
1967,2016-10-01 21:30:00+00:00,2.0,0,1
1968,2016-10-01 22:00:00+00:00,2.333,0,1
1969,2016-10-01 22:30:00+00:00,3.333,1,0
1970,2016-10-01 23:00:00+00:00,4.0,1,0
1971,2016-10-01 23:30:00+00:00,3.333,1,0
1972,2016-10-02 00:00:00+00:00,3.333,1,0
1973,2016-10-03 04:30:00+00:00,2.333,0,1
1974,2016-10-03 05:00:00+00:00,4.333,1,0
1975,2016-10-03 05:30:00+00:00,4.333,1,0
1976,2016-10-03 06:00:00+00:00,4.0,1,0
1977,2016-10-03 06:30:00+00:00,3.667,1,0
1978,2016-10-03 07:00:00+00:00,3.333,1,0
1979,2016-10-03 07:30:00+00:00,2.667,0,1
1980,2016-10-03 08:00:00+00:00,2.667,0,1
1981,2016-10-03 08:30:00+00:00,1.667,0,1
1982,2016-10-03 09:00:00+00:00,1.0,0,1
1983,2016-10-03 09:30:00+00:00,1.667,0,1
1984,2016-10-03 10:00:00+00:00,1.0,0,1
1985,2016-10-03 10:30:00+00:00,1.0,0,1
1986,2016-10-03 11:00:00+00:00,1.667,0,1
1987,2016-10-03 11:30:00+00:00,1.667,0,1
1988,2016-10-03 12:00:00+00:00,2.667,0,1
1989,2016-10-03 12:30:00+00:00,1.667,0,1
1990,2016-10-03 13:00:00+00:00,1.333,0,1
1991,2016-10-03 13:30:00+00:00,2.667,0,1
1992,2016-10-03 14:00:00+00:00,2.333,0,1
1993,2016-10-03 14:30:00+00:00,2.0,0,1
1994,2016-10-03 15:00:00+00:00,1.667,0,1
1995,2016-10-03 15:30:00+00:00,2.0,0,1
1996,2016-10-03 16:00:00+00:00,2.667,0,1
1997,2016-10-03 16:30:00+00:00,3.0,0,0
1998,2016-10-03 17:00:00+00:00,3.667,1,0
1999,2016-10-03 17:30:00+00:00,2.667,0,1
2000,2016-10-03 18:00:00+00:00,3.0,0,0
2001,2016-10-03 18:30:00+00:00,4.333,1,0
2002,2016-10-03 19:00:00+00:00,4.0,1,0
2003,2016-10-03 19:30:00+00:00,3.667,1,0
2004,2016-10-03 20:00:00+00:00,3.0,0,0
2005,2016-10-03 20:30:00+00:00,2.333,0,1
2006,2016-10-03 21:00:00+00:00,3.333,1,0
2007,2016-10-03 21:30:00+00:00,2.667,0,1
2008,2016-10-03 22:00:00+00:00,3.667,1,0
2009,2016-10-03 22:30:00+00:00,2.667,0,1
2010,2016-10-03 23:00:00+00:00,2.0,0,1
2011,2016-10-03 23:30:00+00:00,3.333,1,0
2012,2016-10-04 00:00:00+00:00,4.0,1,0
2013,2016-10-04 00:30:00+00:00,3.667,1,0
2014,2016-10-04 01:00:00+00:00,3.333,1,0
2015,2016-10-04 01:30:00+00:00,3.667,1,0
2016,2016-10-04 02:00:00+00:00,4.0,1,0
2017,2016-10-04 02:30:00+00:00,4.333,1,0
2018,2016-10-04 03:00:00+00:00,4.667,1,0
2019,2016-10-04 03:30:00+00:00,4.333,1,0
2020,2016-10-04 04:00:00+00:00,4.667,1,0
2021,2016-10-04 04:30:00+00:00,5.667,1,0
2022,2016-10-04 05:00:00+00:00,5.333,1,0
2023,2016-10-04 05:30:00+00:00,5.0,1,0
2024,2016-10-04 06:00:00+00:00,3.333,1,0
2025,2016-10-04 06:30:00+00:00,3.0,0,0
2026,2016-10-04 07:00:00+00:00,2.667,0,1
2027,2016-10-04 07:30:00+00:00,2.667,0,1
2028,2016-10-04 08:00:00+00:00,3.0,0,0
2029,2016-10-04 08:30:00+00:00,3.0,0,0
2030,2016-10-04 09:00:00+00:00,4.0,1,0
2031,2016-10-04 09:30:00+00:00,4.0,1,0
2032,2016-10-04 10:00:00+00:00,4.333,1,0
2033,2016-10-04 10:30:00+00:00,4.667,1,0
2034,2016-10-04 11:00:00+00:00,3.333,1,0
2035,2016-10-04 11:30:00+00:00,4.0,1,0
2036,2016-10-04 12:00:00+00:00,3.0,0,0
2037,2016-10-04 12:30:00+00:00,3.667,1,0
2038,2016-10-04 13:00:00+00:00,4.667,1,0
2039,2016-10-04 13:30:00+00:00,4.333,1,0
2040,2016-10-04 14:00:00+00:00,3.667,1,0
2041,2016-10-04 14:30:00+00:00,2.667,0,1
2042,2016-10-04 15:00:00+00:00,2.667,0,1
2043,2016-10-04 15:30:00+00:00,1.667,0,1
2044,2016-10-04 16:00:00+00:00,2.667,0,1
2045,2016-10-04 16:30:00+00:00,3.0,0,0
2046,2016-10-04 17:00:00+00:00,2.333,0,1
2047,2016-10-04 17:30:00+00:00,2.667,0,1
2048,2016-10-04 18:00:00+00:00,2.0,0,1
2049,2016-10-04 18:30:00+00:00,3.0,0,0
2050,2016-10-04 19:00:00+00:00,4.0,1,0
2051,2016-10-04 19:30:00+00:00,3.667,1,0
2052,2016-10-04 20:00:00+00:00,3.333,1,0
2053,2016-10-04 20:30:00+00:00,2.333,0,1
2054,2016-10-04 21:00:00+00:00,2.667,0,1
2055,2016-10-04 21:30:00+00:00,3.0,0,0
2056,2016-10-04 22:00:00+00:00,3.0,0,0
2057,2016-10-04 22:30:00+00:00,2.333,0,1
2058,2016-10-04 23:00:00+00:00,3.667,1,0
2059,2016-10-04 23:30:00+00:00,4.333,1,0
2060,2016-10-05 00:00:00+00:00,4.0,1,0
2061,2016-10-05 00:30:00+00:00,3.333,1,0
2062,2016-10-05 01:00:00+00:00,3.0,0,0
2063,2016-10-05 01:30:00+00:00,2.333,0,1
2064,2016-10-05 02:00:00+00:00,3.0,0,0
2065,2016-10-05 02:30:00+00:00,4.333,1,0
2066,2016-10-05 03:00:00+00:00,4.0,1,0
2067,2016-10-05 03:30:00+00:00,4.0,1,0
2068,2016-10-05 04:00:00+00:00,4.0,1,0
2069,2016-10-12 10:00:00+00:00,0.333,0,1
2070,2016-10-12 10:30:00+00:00,0.667,0,1
2071,2016-10-12 11:00:00+00:00,0.667,0,1
2072,2016-10-12 11:30:00+00:00,0.333,0,1
2073,2016-10-12 12:00:00+00:00,0.667,0,1
2074,2016-10-12 12:30:00+00:00,0.667,0,1
2075,2016-10-12 13:00:00+00:00,1.333,0,1
2076,2016-10-12 13:30:00+00:00,0.0,0,1
2077,2016-10-12 14:00:00+00:00,0.0,0,1
2078,2016-10-12 14:30:00+00:00,0.0,0,1
2079,2016-10-12 15:00:00+00:00,2.0,0,1
2080,2016-10-12 15:30:00+00:00,0.667,0,1
2081,2016-10-12 16:00:00+00:00,2.0,0,1
2082,2016-10-12 16:30:00+00:00,1.667,0,1
2083,2016-10-12 17:00:00+00:00,1.0,0,1
2084,2016-10-12 17:30:00+00:00,0.667,0,1
2085,2016-10-12 18:00:00+00:00,0.333,0,1
2086,2016-10-12 18:30:00+00:00,1.0,0,1
2087,2016-10-12 19:00:00+00:00,0.667,0,1
2088,2016-10-12 19:30:00+00:00,0.667,0,1
2089,2016-10-12 20:00:00+00:00,1.0,0,1
2090,2016-10-12 20:30:00+00:00,2.333,0,1
2091,2016-10-12 21:00:00+00:00,2.333,0,1
2092,2016-10-12 21:30:00+00:00,2.333,0,1
2093,2016-10-12 22:00:00+00:00,4.667,1,0
2094,2016-10-12 22:30:00+00:00,3.0,0,0
2095,2016-10-12 23:00:00+00:00,2.0,0,1
2096,2016-10-12 23:30:00+00:00,2.333,0,1
2097,2016-10-13 00:00:00+00:00,2.0,0,1
2098,2016-10-13 00:30:00+00:00,3.333,1,0
2099,2016-10-13 01:00:00+00:00,2.333,0,1
2100,2016-10-13 01:30:00+00:00,1.667,0,1
2101,2016-10-13 02:00:00+00:00,3.333,1,0
2102,2016-10-13 02:30:00+00:00,2.333,0,1
2103,2016-10-13 03:00:00+00:00,2.333,0,1
2104,2016-10-13 03:30:00+00:00,2.667,0,1
2105,2016-10-13 04:00:00+00:00,2.333,0,1
2106,2016-10-13 04:30:00+00:00,2.333,0,1
2107,2016-10-13 05:00:00+00:00,3.333,1,0
2108,2016-10-13 05:30:00+00:00,3.667,1,0
2109,2016-10-13 06:00:00+00:00,3.667,1,0
2110,2016-10-13 06:30:00+00:00,4.333,1,0
2111,2016-10-13 07:00:00+00:00,5.333,1,0
2112,2016-10-13 07:30:00+00:00,4.667,1,0
2113,2016-10-13 08:00:00+00:00,4.333,1,0
2114,2016-10-13 08:30:00+00:00,4.333,1,0
2115,2016-10-13 09:00:00+00:00,3.667,1,0
2116,2016-10-13 09:30:00+00:00,3.667,1,0
2117,2016-10-13 10:00:00+00:00,3.667,1,0
2118,2016-10-13 10:30:00+00:00,4.0,1,0
2119,2016-10-13 11:00:00+00:00,5.0,1,0
2120,2016-10-13 11:30:00+00:00,4.667,1,0
2121,2016-10-13 12:00:00+00:00,4.667,1,0
2122,2016-10-13 12:30:00+00:00,5.667,1,0
2123,2016-10-13 13:00:00+00:00,5.0,1,0
2124,2016-10-13 13:30:00+00:00,3.667,1,0
2125,2016-10-13 14:00:00+00:00,3.333,1,0
2126,2016-10-13 14:30:00+00:00,4.0,1,0
2127,2016-10-13 15:00:00+00:00,5.667,1,0
2128,2016-10-13 15:30:00+00:00,6.0,1,0
2129,2016-10-13 16:00:00+00:00,6.0,1,0
2130,2016-10-13 16:30:00+00:00,7.0,1,0
2131,2016-10-13 17:00:00+00:00,6.667,1,0
2132,2016-10-13 17:30:00+00:00,6.333,1,0
2133,2016-10-13 18:00:00+00:00,5.0,1,0
2134,2016-10-13 18:30:00+00:00,6.0,1,0
2135,2016-10-13 19:00:00+00:00,6.0,1,0
2136,2016-10-13 19:30:00+00:00,5.667,1,0
2137,2016-10-13 20:00:00+00:00,5.333,1,0
2138,2016-10-13 20:30:00+00:00,5.333,1,0
2139,2016-10-13 21:00:00+00:00,4.667,1,0
2140,2016-10-13 21:30:00+00:00,4.0,1,0
2141,2016-10-13 22:00:00+00:00,4.333,1,0
2142,2016-10-13 22:30:00+00:00,5.0,1,0
2143,2016-10-13 23:00:00+00:00,5.667,1,0
2144,2016-10-13 23:30:00+00:00,6.0,1,0
2145,2016-10-14 00:00:00+00:00,4.667,1,0
2146,2016-10-14 00:30:00+00:00,4.667,1,0
2147,2016-10-14 01:00:00+00:00,6.0,1,0
2148,2016-10-14 01:30:00+00:00,6.333,1,0
2149,2016-10-14 02:00:00+00:00,5.333,1,0
2150,2016-10-14 02:30:00+00:00,5.333,1,0
2151,2016-10-14 03:00:00+00:00,5.667,1,0
2152,2016-10-14 03:30:00+00:00,4.667,1,0
2153,2016-10-14 04:00:00+00:00,4.333,1,0
2154,2016-10-14 04:30:00+00:00,4.0,1,0
2155,2016-10-14 05:00:00+00:00,4.0,1,0
2156,2016-10-14 05:30:00+00:00,3.667,1,0
2157,2016-10-14 06:00:00+00:00,4.667,1,0
2158,2016-10-14 06:30:00+00:00,4.667,1,0
2159,2016-10-14 07:00:00+00:00,4.0,1,0
2160,2016-10-14 07:30:00+00:00,4.0,1,0
2161,2016-10-14 08:00:00+00:00,5.0,1,0
2162,2016-10-14 08:30:00+00:00,4.333,1,0
2163,2016-10-14 09:00:00+00:00,2.333,0,1
2164,2016-10-14 09:30:00+00:00,2.0,0,1
2165,2016-10-24 08:00:00+00:00,2.333,0,1
2166,2016-10-24 08:30:00+00:00,2.333,0,1
2167,2016-10-24 09:00:00+00:00,2.333,0,1
2168,2016-10-24 09:30:00+00:00,2.667,0,1
2169,2016-10-24 10:00:00+00:00,2.0,0,1
2170,2016-10-24 10:30:00+00:00,2.333,0,1
2171,2016-10-24 11:00:00+00:00,3.333,1,0
2172,2016-10-24 11:30:00+00:00,2.667,0,1
2173,2016-10-24 12:00:00+00:00,3.0,0,0
2174,2016-10-24 12:30:00+00:00,4.333,1,0
2175,2016-10-24 13:00:00+00:00,4.667,1,0
2176,2016-10-24 13:30:00+00:00,4.333,1,0
2177,2016-10-24 14:00:00+00:00,3.333,1,0
2178,2016-10-24 14:30:00+00:00,3.0,0,0
2179,2016-10-24 15:00:00+00:00,3.0,0,0
2180,2016-10-24 15:30:00+00:00,3.333,1,0
2181,2016-10-24 16:00:00+00:00,3.0,0,0
2182,2016-10-24 16:30:00+00:00,3.0,0,0
2183,2016-10-24 17:00:00+00:00,3.0,0,0
2184,2016-10-24 17:30:00+00:00,2.667,0,1
2185,2016-10-24 18:00:00+00:00,1.667,0,1
2186,2016-10-24 18:30:00+00:00,2.333,0,1
2187,2016-10-24 19:00:00+00:00,2.333,0,1
2188,2016-10-24 19:30:00+00:00,1.667,0,1
2189,2016-10-24 20:00:00+00:00,2.0,0,1
2190,2016-10-24 20:30:00+00:00,2.0,0,1
2191,2016-10-24 21:00:00+00:00,2.667,0,1
2192,2016-10-24 21:30:00+00:00,2.667,0,1
2193,2016-10-24 22:00:00+00:00,3.0,0,0
2194,2016-10-24 22:30:00+00:00,3.333,1,0
2195,2016-10-24 23:00:00+00:00,4.0,1,0
2196,2016-10-24 23:30:00+00:00,4.667,1,0
2197,2016-10-25 00:00:00+00:00,4.0,1,0
2198,2016-10-25 00:30:00+00:00,3.333,1,0
2199,2016-10-25 01:00:00+00:00,4.0,1,0
2200,2016-10-25 01:30:00+00:00,5.0,1,0
2201,2016-10-25 02:00:00+00:00,5.0,1,0
2202,2016-10-25 02:30:00+00:00,4.667,1,0
2203,2016-10-25 03:00:00+00:00,5.0,1,0
2204,2016-10-25 03:30:00+00:00,4.333,1,0
2205,2016-10-25 04:00:00+00:00,4.0,1,0
2206,2016-10-25 04:30:00+00:00,4.333,1,0
2207,2016-10-25 05:00:00+00:00,4.0,1,0
2208,2016-10-25 05:30:00+00:00,3.333,1,0
2209,2016-10-25 06:00:00+00:00,3.333,1,0
2210,2016-10-25 06:30:00+00:00,3.667,1,0
2211,2016-10-25 07:00:00+00:00,3.333,1,0
2212,2016-10-25 07:30:00+00:00,3.0,0,0
2213,2016-10-25 08:00:00+00:00,3.333,1,0
2214,2016-10-25 08:30:00+00:00,4.0,1,0
2215,2016-10-25 09:00:00+00:00,4.0,1,0
2216,2016-10-25 09:30:00+00:00,4.0,1,0
2217,2016-10-25 10:00:00+00:00,4.667,1,0
2218,2016-10-25 10:30:00+00:00,5.333,1,0
2219,2016-10-25 11:00:00+00:00,5.0,1,0
2220,2016-10-25 11:30:00+00:00,4.667,1,0
2221,2016-10-25 12:00:00+00:00,5.667,1,0
2222,2016-10-25 12:30:00+00:00,6.333,1,0
2223,2016-10-25 13:00:00+00:00,6.333,1,0
2224,2016-10-25 13:30:00+00:00,7.333,1,0
2225,2016-10-25 14:00:00+00:00,7.0,1,0
2226,2016-10-25 14:30:00+00:00,5.667,1,0
2227,2016-10-25 15:00:00+00:00,5.333,1,0
2228,2016-10-25 15:30:00+00:00,5.0,1,0
2229,2016-10-25 16:00:00+00:00,5.0,1,0
2230,2016-10-25 16:30:00+00:00,6.0,1,0
2231,2016-10-25 17:00:00+00:00,7.0,1,0
2232,2016-10-25 17:30:00+00:00,7.0,1,0
2233,2016-10-25 18:00:00+00:00,6.333,1,0
2234,2016-10-25 18:30:00+00:00,5.333,1,0
2235,2016-10-25 19:00:00+00:00,5.667,1,0
2236,2016-10-25 19:30:00+00:00,4.667,1,0
2237,2016-10-25 20:00:00+00:00,4.0,1,0
2238,2016-10-25 20:30:00+00:00,4.667,1,0
2239,2016-10-25 21:00:00+00:00,5.0,1,0
2240,2016-10-25 21:30:00+00:00,6.0,1,0
2241,2016-10-25 22:00:00+00:00,6.667,1,0
2242,2016-10-25 22:30:00+00:00,7.0,1,0
2243,2016-10-25 23:00:00+00:00,6.0,1,0
2244,2016-10-25 23:30:00+00:00,4.333,1,0
2245,2016-10-26 00:00:00+00:00,4.0,1,0
2246,2016-10-26 00:30:00+00:00,4.0,1,0
2247,2016-10-26 01:00:00+00:00,3.667,1,0
2248,2016-10-26 01:30:00+00:00,4.667,1,0
2249,2016-10-26 02:00:00+00:00,4.0,1,0
2250,2016-10-26 02:30:00+00:00,5.0,1,0
2251,2016-10-26 03:00:00+00:00,5.667,1,0
2252,2016-10-26 03:30:00+00:00,4.333,1,0
2253,2016-10-26 04:00:00+00:00,4.667,1,0
2254,2016-10-26 04:30:00+00:00,5.0,1,0
2255,2016-10-26 05:00:00+00:00,5.0,1,0
2256,2016-10-26 05:30:00+00:00,5.0,1,0
2257,2016-10-26 06:00:00+00:00,4.333,1,0
2258,2016-10-26 06:30:00+00:00,4.333,1,0
2259,2016-10-26 07:00:00+00:00,4.333,1,0
2260,2016-10-26 07:30:00+00:00,3.333,1,0
2261,2016-10-26 08:00:00+00:00,4.333,1,0
2262,2016-10-26 08:30:00+00:00,4.333,1,0
2263,2016-10-26 09:00:00+00:00,4.0,1,0
2264,2016-10-26 09:30:00+00:00,5.667,1,0
2265,2016-10-26 10:00:00+00:00,6.333,1,0
2266,2016-10-26 10:30:00+00:00,5.667,1,0
2267,2016-10-26 11:00:00+00:00,4.667,1,0
2268,2016-10-26 11:30:00+00:00,3.667,1,0
2269,2016-10-26 12:00:00+00:00,4.0,1,0
2270,2016-10-26 12:30:00+00:00,4.0,1,0
2271,2016-10-26 13:00:00+00:00,4.0,1,0
2272,2016-10-26 13:30:00+00:00,3.667,1,0
2273,2016-10-26 14:00:00+00:00,4.667,1,0
2274,2016-10-26 14:30:00+00:00,4.333,1,0
2275,2016-10-26 15:00:00+00:00,4.333,1,0
2276,2016-10-26 15:30:00+00:00,4.667,1,0
2277,2016-10-26 16:00:00+00:00,4.333,1,0
2278,2016-10-26 16:30:00+00:00,5.333,1,0
2279,2016-10-26 17:00:00+00:00,6.333,1,0
2280,2016-10-26 17:30:00+00:00,6.0,1,0
2281,2016-10-26 18:00:00+00:00,4.333,1,0
